Return,Volatility,Sharpe_Ratio,Weight_SPY,Weight_QQQ,Weight_TLT,Weight_GLD,Weight_VNQ
0.10645216577152644,0.13190100358513474,0.5038033370886013,0.28236255122775583,0.2862207145387222,0.054155374491393064,0.12366643736326059,0.2535949223788682
0.09829045590657433,0.13057230298760214,0.44642282147776025,0.24318562486929857,0.29031328663184947,0.06348701874784346,0.1641429343660232,0.2388711353849853
0.06746303478526931,0.12985736208754597,0.2114861594582104,0.10480791545677227,0.27555269488182843,0.10435038241817583,0.2959497434870183,0.2193392637562053
0.08227438867186945,0.11652558157237121,0.362790625898862,0.25885616702715747,0.13109003293305335,0.20472713038580923,0.2786115460618653,0.1267151235921146
0.07802407013789876,0.13798874626322982,0.27555921165747355,0.07909428637100636,0.26859514390961836,0.18224636052015505,0.2172558369535855,0.2528083722456349
0.10358280211454172,0.12471498328700038,0.5098248858216321,0.33410063081022895,0.06023874343873729,0.23368279126045943,0.10415433942220431,0.26782349506837005
0.1053893355897339,0.13940018256381706,0.469076398517619,0.13913370353238008,0.25936852354716133,0.3183678073138767,0.14924904921211363,0.13388091639446828
0.10258968715917752,0.13970665191151185,0.4480079244817985,0.1600864025629274,0.20613507794057093,0.2788307273776415,0.09732327473278561,0.25762451738607467
0.07774043743054405,0.12618988755890254,0.29907655962469804,0.17406804825932276,0.2023459735764479,0.14478289360265284,0.2348094619144856,0.24399362264709093
0.05867771434222705,0.13967466782022686,0.13372299095972687,0.035094219512404025,0.15080276437234308,0.2106582576618532,0.21931803509414174,0.384126723359258
0.11474173795164146,0.1517056532514738,0.4926760232708424,0.06964244586970691,0.26171406135950287,0.5014900765912368,0.13598903791007158,0.031164378269481815
0.15178788300046306,0.16134911965372978,0.6928323082293244,0.2572261397596754,0.5725805329089886,0.06843316853947168,0.02185551663072168,0.0799046421611428
0.0990362695863194,0.12710221126825533,0.46447869787033463,0.21910095258703416,0.17716531340174313,0.2646585529615455,0.16889106889959093,0.1701841121500863
0.09925155362825874,0.12721081301342713,0.4657745063071386,0.3494932053021186,0.19271253805069552,0.016050541198112753,0.13312462602808278,0.3086190894209903
0.0654056082235456,0.11766455641688638,0.21591555687792124,0.27914658696606537,0.17779402894760518,0.002034771748416905,0.3427268742875109,0.19829773805040168
0.0799356843970564,0.13485413925176226,0.29613984871832194,0.056353792377132096,0.26599531254693104,0.32597448300189036,0.3046115421063823,0.04706486996766432
0.09923031693264849,0.12182378474674645,0.48619665737507267,0.23063859292803568,0.18375948987126556,0.32454402683748673,0.25350103422214254,0.0075568561410694875
0.1111137373281518,0.1648422121332944,0.431404895674707,0.05641592473621622,0.31849521015589183,0.2924268674064432,0.020328774729163647,0.31233322297228516
0.061986603097581056,0.13756163368925223,0.15983092456758807,0.06475330583902865,0.2939567262774811,0.048728793228949345,0.2614287922209147,0.33113238243362625
0.06286107825953365,0.1411282796595176,0.16198793264317884,0.010503874575568244,0.39499548441070953,0.08134638429615826,0.3413746687081546,0.17177958800940948
0.10061465689830995,0.1504072219572471,0.4030036331336505,0.11539094628910339,0.21547492703599763,0.26248092519984056,0.0468867493228175,0.35976645215224096
0.08679097010610312,0.1283484918315073,0.3645619004820808,0.16354290580062336,0.27527301318836017,0.17159750476677563,0.25181200912285057,0.1377745671213902
0.078891811312409,0.11673877412160967,0.33315247316109753,0.30085042428805536,0.045217439289943144,0.18566371200105675,0.24047818442777136,0.22779023999317335
0.08301113388653132,0.13140480507699664,0.32731781658462905,0.12623736355988,0.154124292741773,0.2915427813310063,0.19075657057742118,0.23733899178991957
0.12007174917800417,0.12365645892708498,0.6475339005560488,0.32595550365468656,0.1333399463472872,0.35793923604646694,0.1462806502715968,0.03648466367996234
0.07362108208703974,0.12524534827742034,0.2684417629033897,0.11840727668957467,0.24817726995571593,0.23384301073531216,0.34591774191196506,0.053654700707432335
0.07926795284767396,0.13415586270076016,0.29270396430801277,0.1483902471775746,0.24467057889392338,0.09340145893370438,0.18635415988033205,0.32718355511446556
0.07642228248279966,0.11884915459106364,0.30645806954303967,0.280802121636665,0.11016992379110438,0.11018995465616559,0.24829657120337814,0.2505414287126869
0.11853931301836915,0.13457004395684144,0.5836314733133166,0.3442945911395506,0.2918748797706798,0.02452030922423415,0.06961296729009735,0.26969725257543814
0.11205720867261389,0.12677250939528373,0.5683977466118898,0.31650157781817617,0.20223148665345156,0.17982708038178755,0.12925581945421777,0.17218403569236698
-0.010755336049455794,0.1290880403084734,-0.39318387612182376,0.0647973524823424,0.044815692243215556,0.003190151795869667,0.6278510152536133,0.25934578822495896
0.0802850375053046,0.1433704862227341,0.280985567997025,0.06969044129944967,0.1705985259184357,0.27361165495080736,0.13840972684266167,0.3476896509886456
0.09221832708605526,0.13356281775611617,0.3909645510879023,0.16701276339757049,0.1864671980385441,0.23551362613274818,0.1444439695548747,0.26656244287626246
0.06798349529315814,0.1347598736905428,0.20765450817665743,0.09555047263321718,0.29867131219667403,0.05380413642404736,0.2572377540643261,0.29473632468173533
0.07282653989470153,0.12125606197544535,0.27072081477748294,0.14224263645043136,0.16956007231050663,0.2717189581982751,0.32102646393804457,0.09545186910274234
0.11291416657037544,0.13308073779275142,0.5478942165463926,0.2994169433728135,0.12396985213604708,0.2358994641486549,0.044700899599091015,0.2960128407433933
0.09818103549628243,0.14136771940034384,0.4115581388953278,0.10718915564393397,0.2798074922948411,0.2789410857891977,0.1638726949986043,0.1701895712734229
0.1025676482414333,0.12190991052910911,0.5132285633701098,0.2832273304033901,0.21141006637880438,0.21127688157796953,0.22151037643000268,0.07257534520983315
0.1013811681486669,0.1276156355863802,0.48098469961480034,0.3031649955573598,0.3021420724380213,0.0013178340578950088,0.1757228518076515,0.2176522461390725
0.10092354800793284,0.15347742508599316,0.3969544574636789,0.13144534706691013,0.22053361753017595,0.20248996144842163,0.014251952186221002,0.4312791217682712
0.057900159855343726,0.12073073755385813,0.1482651412392676,0.3605994038438648,0.015138529466887513,0.004908300931414431,0.3239735536839471,0.29538021207388626
0.09019344351369572,0.1228355528164728,0.40862309293050664,0.2722544102657995,0.20574918877486112,0.0976713614206514,0.2107234705553775,0.2136015689833105
0.06766579385021038,0.12133648271771055,0.22800886617568167,0.19140218810770573,0.16398466662271863,0.1165525250971053,0.2842346589756373,0.2438259611968331
0.10654377924100306,0.13665985249350213,0.48692997999662746,0.19653500534865576,0.16517222985402175,0.30588779756158846,0.08267483872704665,0.2497301285086873
0.12718672692852886,0.12895362542050914,0.6761091566384332,0.32268920960041675,0.225675074671002,0.30158091459817415,0.1368150990917834,0.013239702038623834
0.07660276867617136,0.1247599292120147,0.29338561593738394,0.1580828455169342,0.2731266205260294,0.13902599274398436,0.31312616573776686,0.11663837547528513
0.1268961243956634,0.16465439009348296,0.5277486032794381,0.08451065521915281,0.36508378165783983,0.36363872697844435,0.03462362545327752,0.1521432106912854
0.11757158083459586,0.1342644072717203,0.5777523798813547,0.32005137407810563,0.26169437750608177,0.09111109102880383,0.06921120469617761,0.2579319526908312
0.08363455397566408,0.11983279765766557,0.36412864281378,0.2934928179218064,0.12139649159851128,0.12211173305457874,0.22013627365471408,0.24286268377038953
0.06329812726558051,0.11146290038841127,0.20902136212492461,0.2062150616905682,0.04676140914222241,0.32477212616306983,0.40173568579911084,0.02051571720502878
0.07126936883645255,0.12819146129188053,0.24392708002021274,0.16846216943812053,0.1524024688544692,0.1308766592571268,0.21124155009225415,0.3370171523580293
0.07896063235386745,0.11954515440692914,0.3259072485802837,0.2541564002277805,0.11829232439073115,0.1547218858344805,0.2379966484395575,0.23483274110745042
0.057702442304546214,0.13037000713575214,0.1357861573644999,0.012713879540628643,0.1927353366680769,0.3355035548509319,0.37863796155233465,0.0804092673880279
0.09951185859515088,0.15130000179520134,0.39333680032407226,0.12352503654798513,0.22434131415448136,0.21759257942716298,0.03734228550236258,0.39719878436800793
0.12701741997844876,0.1441120460597344,0.603817809528428,0.2629040508932281,0.3030882790129825,0.17004509378171767,0.021725774458519566,0.24223680185355234
0.09491571983365515,0.1533457555170191,0.35811698633915123,0.07095211719940851,0.3990409495780654,0.10267238144932032,0.12798069140968202,0.2993538603635239
0.09525965399661714,0.12351086815866093,0.4474072186556983,0.31928972155360774,0.1005785645549623,0.15705770127693977,0.14563292516840956,0.2774410874460807
0.05563908253660396,0.13185993752572697,0.11860374599034408,0.05741183675168357,0.15449316076395261,0.19998970188317677,0.2784801352710394,0.30962516533014756
0.07507865763996545,0.13685227626232938,0.25632498485245414,0.056819725833153714,0.3245172542688293,0.18500056022068873,0.29315143705181457,0.14051102262551374
0.06429249220533688,0.12735109258902524,0.19075213028388527,0.04250153156545216,0.11726488251997869,0.4093209880900795,0.32688755590791035,0.10402504191657921
0.03764027100024805,0.12123823693315763,-0.019463570730189225,0.1586514011845651,0.12020216291820847,0.025085981115451902,0.3934945342149481,0.30256592056682635
0.06993307756004546,0.12017069606611266,0.24908799349533262,0.242148319530624,0.10167850479553323,0.1173359663442011,0.25294950438794883,0.2858877049416928
0.06838211907547306,0.12403400655875231,0.22882530253530953,0.17214157211460596,0.3436852863346027,0.00813245803657243,0.383351857556662,0.09268882595755712
0.06704634416023106,0.13793279899271774,0.19608348672500286,0.11130047814274241,0.26797532639409066,0.011629776664060459,0.2062890862102491,0.40280533258885737
0.11128124508248785,0.13283478031675935,0.5366158239017655,0.25363431482275134,0.1979099803803773,0.2351235895384372,0.09272849197493319,0.22060362328350105
0.1216874429209635,0.1366163675676555,0.5979330615748515,0.2411076912373706,0.2535006573528852,0.2883369855745344,0.0957136139176539,0.1213410519175559
0.0531296761749751,0.1233431239796605,0.10644838359323705,0.17482826612380103,0.16322717243187956,0.02320008326515659,0.31444808668445245,0.32429639149471035
0.05321053480709573,0.13600010727762596,0.09713620872466074,0.0832581080516103,0.06226442823601795,0.1908262691278026,0.20757455289280663,0.45607664169176254
0.09581537981262442,0.12704063350335357,0.4393506099066408,0.25815826782328616,0.23752780301978887,0.09716574445113442,0.17424655826682378,0.23290162643896678
0.09480732763724675,0.15064632463998925,0.3638145687803795,0.05701688663426638,0.264784381114662,0.29249902370209413,0.11662255603809392,0.26907715251088343
0.056342056954965164,0.12752586046265435,0.12814700403257342,0.06537250179184524,0.08183947079246755,0.30103295719581624,0.2860383590363756,0.2657167111834954
0.11526452240492552,0.12884372884511514,0.584153556246436,0.2988621671351552,0.1355272417282376,0.2865055817576621,0.08629743908597011,0.192807570292975
0.08071290790790465,0.12552748352499923,0.32433461393971574,0.1219810948427169,0.19329446191643745,0.32917015420288626,0.29933236729444557,0.05622192174351385
0.07973368164309136,0.13246438286342951,0.29995747373131004,0.16476026752669246,0.013449998006929413,0.3210877651642889,0.1206852479257816,0.3800167213763077
0.07946086262423091,0.1189046166936586,0.33186989472323347,0.24125670262762033,0.1740365888456944,0.14171690097230724,0.27625538822347445,0.1667344193309036
0.06796741944979427,0.12686009813665458,0.22045875622504701,0.09138685127235364,0.17068887924487686,0.26908968304547937,0.29377738778143775,0.17505719865585243
0.09249537488441693,0.12803749856246585,0.41000000370052475,0.21829544523333644,0.1519033756582157,0.21648966143364642,0.15233761895169728,0.2609738987231042
0.09400919908275589,0.1488682148258179,0.3627987287007433,0.055225030570979404,0.2882290597493704,0.28407965393521206,0.1456129526883731,0.22685330305606496
0.08803565966625264,0.13625128026738065,0.35255198756288425,0.0899438380617688,0.038750337169556795,0.4984040837346692,0.1356840713983185,0.23721766963568675
0.11063807592496473,0.1337476605181223,0.5281443851153833,0.38558084664022224,0.15330823677868644,0.04154377770875195,0.04170742592825048,0.3778597129440889
0.08561925897365368,0.12349060850590654,0.369414804296407,0.25776113007133694,0.14730796182654238,0.1320109407331377,0.19125057899194756,0.27166938837703536
0.0758995927652146,0.15100157571139117,0.23774316656025749,0.00699672657846801,0.36003635685957946,0.13219448736438538,0.2050555219604814,0.29571690723708577
0.12007802139901776,0.1681607554109098,0.4761992249817315,0.06054319173982658,0.3436344126159461,0.33005129759712926,0.006047250073142304,0.25972384797395576
0.10499545189948069,0.1483396974129048,0.4381527873726566,0.13805786089555933,0.47815050827142686,0.02208971451388125,0.1511077366825531,0.21059417963657945
0.09380155351946776,0.12952221737739913,0.4153847471797206,0.12066440069551486,0.13154274809094915,0.4728717805716462,0.22283753581828802,0.05208353482360172
0.12050743034407929,0.14713034254029672,0.5471844145406618,0.17255117561052433,0.30725670974272695,0.27830565316629013,0.06808139529166352,0.17380506618879496
0.12440113165545795,0.13565979418410004,0.6221528800266318,0.6511108092510998,0.09244969808816719,0.0014436085510816014,0.17483697710434967,0.08015890700530162
0.08521720243297083,0.12256636619750759,0.3689201518800541,0.23643018857926382,0.12938234246801536,0.19347736882155225,0.20089812117638559,0.23981197895478287
0.12716138762034712,0.17334781030074017,0.5028121639905996,0.016268401957725633,0.3729768469514014,0.48270732305920855,0.06013710240473529,0.06791032562692917
0.08135372186802665,0.11952429176926076,0.3459859184763812,0.27526157276483065,0.2329209410865315,0.044630145733927803,0.29011036217613817,0.15707697823857178
0.09243527921175346,0.12067746686726145,0.43450762244975993,0.2485178367894736,0.24502371302506565,0.19113607929711302,0.2995495391907298,0.01577283169761806
0.09105068835573596,0.12470940306231267,0.4093571703669195,0.23877756225708266,0.21703398169214017,0.13638033546905043,0.205975494922174,0.20183262565955273
0.11256823344007832,0.14875634630606624,0.4878328571661013,0.16100377094281662,0.3179783310282687,0.1887231895206298,0.0571203624614775,0.2751743460468074
0.12645401109855406,0.1650344077164261,0.5238544634104756,0.11631874377214385,0.45488645780597986,0.17715372562565349,0.02134301407222266,0.23029805872400014
0.0681076945717856,0.14101028126300022,0.19933081701582844,0.003062485957006117,0.3724596164788432,0.1956059178049122,0.3604215950847579,0.06845038467448057
0.08889049119067022,0.11745152420002544,0.4162610193751715,0.25104210314309566,0.13514284392239206,0.264407382327291,0.2641732354106561,0.0852344351965652
0.07516922431567757,0.12184864278810209,0.28863041484046525,0.3237308421733321,0.09117058768321952,0.03366253077400134,0.2227241963498101,0.32871184301963696
0.10631782819735258,0.12629238444837462,0.5251134380510628,0.2637555833552171,0.24533102607935806,0.19865830411047866,0.1870150237399376,0.10524006271500871
0.11135531728266285,0.13282439179100056,0.537215464121534,0.28368661100857767,0.32930128136170034,0.052010208098340525,0.13149280259013132,0.2035090969412501
0.13301570066418686,0.1448042173427009,0.6423549145951408,0.2597191775461463,0.2731837999286006,0.2681570563612371,0.013100957326134373,0.18583900883788165
0.11395711850062203,0.15451047354322878,0.4786544031911881,0.11708283556844533,0.2032999574092104,0.3764069618733797,0.009784340023059302,0.29342590512590533
0.02780738403799441,0.13455917008650684,-0.09061155738525342,0.0207874951372972,0.15356373451337785,0.05099236481556008,0.3596535888923947,0.41500281664137023
0.10423952068034502,0.13341873462661075,0.48148800736363956,0.18929208428344838,0.22808634346480042,0.2714333012658467,0.14654813316830148,0.16464013781760303
0.07787610634728233,0.12823681095642053,0.29536063837515414,0.16795620120933077,0.14445130768759318,0.19376555954475688,0.19475928466201115,0.2990676468963081
0.0854166233080935,0.12756801205335186,0.356018899856331,0.16538094183359037,0.180483662583915,0.24021355890117502,0.20884163850562698,0.20508019817569267
0.11168665440233115,0.13588769039652232,0.527543401415893,0.19731964860429463,0.24945605577656121,0.2899253868895754,0.1293891509070116,0.13390975782255696
0.036225574103933594,0.1261266729442466,-0.029925675576448964,0.028905758028446468,0.07256010663274946,0.2530652403454052,0.3781504064966545,0.2673184884967444
0.09097538298106882,0.13866545236203934,0.36761415415844195,0.0619644955521957,0.17206131893048732,0.4538048206935529,0.19988128981991568,0.11228807500384838
0.07916233563630451,0.13745637171543562,0.28490738659521003,0.13258447753707836,0.28696186837823245,0.0552883251244757,0.18290469874566614,0.3422606302145474
0.04957554475496838,0.14069970220838598,0.0680566099620192,0.021641691188196685,0.22983298039749214,0.07726155742249569,0.26636883950087537,0.4048949314909401
0.08274977513415493,0.1259200220923122,0.33949942530041005,0.21531307859546475,0.06001947562671736,0.2511858571819059,0.15839235659151266,0.3150892320043995
0.11237080378012357,0.1568184345433615,0.4614942368915976,0.07896736413182937,0.2873670546558173,0.3514846035730221,0.05830246978434531,0.2238785078549859
0.0949651998708213,0.12307091963539198,0.4466140338729926,0.3832277015816633,0.1638209903819089,0.010105422305955342,0.18271360366332637,0.260132282067146
0.0692553408811245,0.12875604358000256,0.2272152830088065,0.13334169895365366,0.18922862633831752,0.14337163368124697,0.24205143277513566,0.2920066082516463
0.08248286495753226,0.12493698520924035,0.34003433720113674,0.34513620734650186,0.08428288085828275,0.03402741389443841,0.17029625740035997,0.366257240500417
0.0881064482391357,0.1332136387180608,0.3611225449741697,0.14919147704676258,0.2456737509194819,0.18277624003516965,0.18764903030788005,0.23470950169070576
0.100485349385172,0.1257549811651313,0.4809777618728876,0.2690193214685117,0.12157833174368358,0.24428406265688124,0.1326505780676607,0.2324677060632628
0.062287180332323944,0.13403241642815836,0.1662820153978938,0.15497646194621817,0.11099935396731232,0.08660818445812332,0.18282892348066396,0.4645870761476822
0.08131661776859364,0.12703471731414961,0.3252387901680452,0.29002643966080416,0.11089399601183321,0.05535254117025952,0.15733510387830252,0.3863919192788007
0.0711653332068866,0.12220535968720354,0.2550242746034813,0.19652483771418422,0.1706116164496405,0.1179918335415068,0.2662459498603765,0.24862576243429196
0.09215643911051838,0.13631488359894725,0.38261734693599647,0.1582720999214015,0.1030835572351027,0.3160957266424556,0.0996188482400161,0.322929767961024
0.05017146668874197,0.11963804869138343,0.08501866086916995,0.17097276695271507,0.23523057586875384,0.014190359431619667,0.42816380059895914,0.15144249714795222
0.05016928936380829,0.12134492728725192,0.08380481649418432,0.2288967146642378,0.07544005734188582,0.03056317873965768,0.3140881473776097,0.351011901876609
0.10314429839006707,0.13401905544353562,0.47115910630090047,0.284816138537317,0.207947365512176,0.07840652051047257,0.07938887108401832,0.3494411043560161
0.08165231716004182,0.13280284502332126,0.3136402473360215,0.15598768089261736,0.1702155458862824,0.18480934778441732,0.16384163801435694,0.32514578742232597
0.07205178019920858,0.11671888729196817,0.2746066291656138,0.32398926022375696,0.19938757940556043,0.047224181167404775,0.4162935199661827,0.013105459237095135
0.13616481363819022,0.15324507461521752,0.6275230305420914,0.1359280431348554,0.08329893672467133,0.7351452541559886,0.006657387831233239,0.03897037815325137
0.06479862761740336,0.14177319406252994,0.174917605414644,0.01585624423917729,0.1257673571395663,0.3166770153702331,0.19992494619744797,0.34177443705357524
0.10035260766545712,0.15231264905529313,0.3962415993667583,0.030388520650598504,0.34657008727564415,0.35456074815872557,0.1932260838443756,0.07525456007065605
0.08071793839627185,0.12256476583231755,0.33221569118794375,0.23769807351897532,0.06677623377145976,0.21711041259941272,0.18785325735119673,0.29056202275895554
0.07898350981270053,0.11686207738054774,0.33358563091220145,0.3480803110841361,0.1932838320161981,0.036515211488165694,0.3617544272300623,0.060366218181437774
0.08873904211102504,0.12764747176973612,0.381825361954255,0.2280419658563591,0.22419656411475888,0.09713726127117649,0.18396305409255972,0.26666115466514584
0.09542834436505589,0.13169497873591454,0.4208842652703206,0.17060885556302446,0.2902869932361585,0.1899498790935002,0.21212210330404682,0.13703216880327004
0.06764087972953609,0.11571812043187611,0.2388638842938036,0.2673150586674687,0.026163027771133957,0.18726601367884135,0.2820360513402053,0.23721984854235073
0.0738143565308111,0.13053574751122435,0.2590428842329456,0.10618770631439227,0.15344754956953455,0.2605762237877238,0.2235494547987923,0.25623906552955716
0.07845366184906812,0.11478466077046603,0.33500697384961214,0.28235131982131667,0.012060738131496372,0.26351195422853685,0.2505151102692459,0.19156087754940423
0.08892353799431778,0.13182791848085798,0.37111666904929325,0.12555524735688203,0.2570339935819558,0.26388478359487805,0.2408960300094146,0.11262994545686948
0.12102073585679848,0.13439930875560485,0.6028359565757042,0.2811668963972866,0.22377600496782105,0.23978004320680713,0.07335058981964424,0.18192646560844097
0.13561550178055404,0.14292397350888,0.6689955466051561,0.25715362220828714,0.2877016077485255,0.31825804593500384,0.05262417410872322,0.0842625499994603
0.11610632183981519,0.13572087258674617,0.5607562078645769,0.2835465821888442,0.09047612525587956,0.3096992436341962,0.01664730524437762,0.29963074367670245
0.1283405548686636,0.16883060408053754,0.5232496522166228,0.029809375056006344,0.2416841403411528,0.6264686913600953,0.034353156444367074,0.06768463679837836
0.08921203214552166,0.11601645573110698,0.42418148214750756,0.2979752687669381,0.12134599033967612,0.21496487769178962,0.2627103199963851,0.10300354320521092
0.07284091150673831,0.11473468958802635,0.286233497686349,0.2631310016852,0.13268229809853507,0.15686532779913961,0.33642911070079773,0.11089226171632763
0.09649015672834046,0.1224935900792547,0.4611682675949877,0.34454515633548416,0.10042731910498622,0.1397673288154992,0.15320657950132388,0.26205361624270657
0.046564036159578215,0.12299854801822176,0.05336677761924293,0.12423172505994926,0.023832971816570063,0.21032287052229792,0.30504752237474286,0.33656491022643986
0.06407377233280018,0.12252824909908357,0.1964752823108792,0.23597395272617902,0.011672904591851238,0.15958760400289984,0.2242370861680598,0.3685284525110101
0.09548887133567695,0.1504175203085029,0.3688989901034836,0.02567721698175162,0.33653317336116445,0.3378217259573092,0.20587071964286935,0.0940971640569053
0.07792246473029606,0.1399916905879063,0.270890826241455,0.10907385608260221,0.33554713045206835,0.0264985833705619,0.19756661271561143,0.33131381737915605
0.08137179359735115,0.12328501204823938,0.3355784528062751,0.2321422107739873,0.17230869930666612,0.12067727021557571,0.21929163476327704,0.2555801849404939
0.09515680816655865,0.14884799708511595,0.3705579466750786,0.06063157060156732,0.4235145668366592,0.171132042190381,0.21227402539419704,0.1324477949771953
